SurveyYear,OutputFileName,Section,FinalDocName,FinalVariableDescription,ResponseCode,ResponseText,Question,Type,RecodeFlag,VariableName,Instrument Out Variable Name,FinalItemText,FinalDocUniverse,FinalDocUniverseDescription,DocSources,DocRecodes,DocKeywords,DocNotes,Qbank
2017,Sample Adult,AAU,,Ever had the Zoster or Shingles vaccine,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had the Zoster or Shingles vaccine,2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had the Zoster or Shingles vaccine,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had the Zoster or Shingles vaccine,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had the Zoster or Shingles vaccine,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,SHTTD,Tetanus shot in the past 10 years,,,AAU.420_00.010,,,SHTTD,SHTTD,Have you received a tetanus shot in the past 10 years?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999'))",Sample adults aged 18+ years,None,None,"access; source; vaccine, tetanus, Td; Tdap",2008 Supplement question,Test:               Find testing evaluation report at https://wwwn.cdc.gov/qbank/Surveys/NHIS.aspx
2017,Sample Adult,AAU,,Tetanus shot in the past 10 years,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Tetanus shot in the past 10 years,2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Tetanus shot in the past 10 years,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Tetanus shot in the past 10 years,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Tetanus shot in the past 10 years,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,SHTTDAP2,Vaccine included pertussis/whooping cough,,,AAU.440_00.010,,,SHTTDAP,SHTTDAP,There are currently two types of tetanus shots available today. One is the Td or tetanus-diphtheria vaccine and the other is called Tdap or ADACEL? or BOOSTRIX?.  They are similar except the Tdap shot also includes a pertussis (per-TUH-sis) or whooping co,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and SHTTD = '1'",Sample adults aged 18+ years who have had a tetanus shot in the past 10 years,None,None,"access; source; vaccine, pertussis, whooping cough, Td; Tdap, ADACEL","2008 Supplement question. In 2012, the variable name changed from SHTTDAP to SHTTDAP2.  See the 2012 Variable Layout for more information.",Test:               Find testing evaluation report at https://wwwn.cdc.gov/qbank/Surveys/NHIS.aspx
2017,Sample Adult,AAU,,Vaccine included pertussis/whooping cough,1,Yes-included pertussis,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Vaccine included pertussis/whooping cough,2,No-did not include pertussis,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Vaccine included pertussis/whooping cough,3,Doctor did not say,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Vaccine included pertussis/whooping cough,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Vaccine included pertussis/whooping cough,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Vaccine included pertussis/whooping cough,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,SHTHPV2,Ever received HPV shot/vaccine,,,AAU.446_00.010,,,SHTHPV2,SHTHPV2,"Have you ever received an HPV shot or vaccine?

*HPV stands for human papillomavirus (pap-uh-LOW-muh-vi-rus).

*The vaccines are sometimes called CERVARIX (trademark) or GARDASIL (trademark).","ASTATFLG = '1' and ('018' <= AGE <= '064' and AGE not IN ('997','999'))",Sample adults aged 18-64 years,None,None,HPV; shot; vaccine; human papillomavirus; CERVARIX; GARDASIL,"In 2010, this variable was located in the Cancer Screening Section (NAF) of the Sample Adult 	Cancer file. In 2012, it was moved to this section and the variable name changed from             SHTHPV1 to SHTHPV2.  See the 2012 Variable Layout for more info",
2017,Sample Adult,AAU,,Ever received HPV shot/vaccine,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever received HPV shot/vaccine,2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever received HPV shot/vaccine,3,Doctor refused when asked,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever received HPV shot/vaccine,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever received HPV shot/vaccine,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever received HPV shot/vaccine,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,SHHPVDOS,Number of HPV shots received,,,AAU.448_00.010,,,SHHPVDOS,SHHPVDOS,How many HPV shots did you receive?,"ASTATFLG = '1' and ('018' <= AGE <= '064' and AGE not IN ('997','999')) and SHTHPV2='1'",Sample adults aged 18-64 years who received an HPV shot,None,None,HPV; shot; vaccine; human papillomavirus; CERVARIX; GARDASIL,"In 2010, this variable was located in the Cancer Screening Section (NAF) on the Sample Adult 	Cancer file.  See the 2012 Variable Layout for more information.",
2017,Sample Adult,AAU,,Number of HPV shots received,01-49,1-49 shots,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Number of HPV shots received,50,50+ shots,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Number of HPV shots received,96,All shots,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Number of HPV shots received,97,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Number of HPV shots received,98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Number of HPV shots received,99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,AHPVAGE,Age at first HPV shot,,,AAU.449_00.010,,,AHPVAGE,AHPVAGE,How old were you when you received your first HPV shot?,"ASTATFLG = '1' and ('018' <= AGE <= '064' and AGE not IN ('997','999')) and SHTHPV2='1'",Sample adults aged 18-64 years who received an HPV shot,None,None,HPV; shot; vaccine; human papillomavirus; CERVARIX; GARDASIL,2013 supplement question,
2017,Sample Adult,AAU,,Age at first HPV shot,008-064,8-64 years,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Age at first HPV shot,997,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Age at first HPV shot,998,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Age at first HPV shot,999,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,LIVEV,Ever told you had any kind of chronic/long-term liver condition,,,AAU.450_00.010,,,LIVEV,LIVEV,"Has a doctor or other health professional ever told you that you had any kind of chronic, or long-term liver condition?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999'))",Sample adults aged 18+ years,None,None,access; source; liver,2008 Supplement question,
2017,Sample Adult,AAU,,Ever told you had any kind of chronic/long-term liver condition,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever told you had any kind of chronic/long-term liver condition,2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever told you had any kind of chronic/long-term liver condition,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever told you had any kind of chronic/long-term liver condition,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever told you had any kind of chronic/long-term liver condition,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,TRAVEL,"Ever traveled outside USA since 1995 (Excluding EUR, JPN, AUS, NZL, and CAN)",,,AAU.460_00.010,,,TRAVEL,TRAVEL,"Have you ever traveled outside of the United States to countries other than Europe, Japan, Australia, New Zealand or Canada, since 1995?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999'))",Sample adults aged 18+ years,None,None,access; source; travel,2008 Supplement question,Test:               Find testing evaluation report at https://wwwn.cdc.gov/qbank/Surveys/NHIS.aspx
2017,Sample Adult,AAU,,"Ever traveled outside USA since 1995 (Excluding EUR, JPN, AUS, NZL, and CAN)",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Ever traveled outside USA since 1995 (Excluding EUR, JPN, AUS, NZL, and CAN)",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Ever traveled outside USA since 1995 (Excluding EUR, JPN, AUS, NZL, and CAN)",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Ever traveled outside USA since 1995 (Excluding EUR, JPN, AUS, NZL, and CAN)",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Ever traveled outside USA since 1995 (Excluding EUR, JPN, AUS, NZL, and CAN)",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,WRKHLTH2,Work or volunteer in a health care setting,,,AAU.465_00.010,,,WRKHLTH,WRKHLTH,"Do you currently volunteer or work in a hospital, medical clinic, doctor?s office, dentist?s office, nursing home or some other health-care facility?  This includes emergency responders and public safety personnel, part-time and unpaid work in a health ca","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997', '999'))",Sample adults aged 18+ years,None,None,healthcare facility; home care; work; volunteer; emergency responder; safety personnel,"2009 Supplement question. In 2012, the variable name changed from WRKHLTH to WRKHLTH2.  See the 2012 Variable Layout for more information.",
2017,Sample Adult,AAU,,Work or volunteer in a health care setting,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Work or volunteer in a health care setting,2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Work or volunteer in a health care setting,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Work or volunteer in a health care setting,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Work or volunteer in a health care setting,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,WRKDIR,Direct contact with patients,,,AAU.470_00.010,,,WRKDIR,WRKDIR,Do you provide direct patient care as part of your routine work?  By direct patient care we mean PHYSICAL OR HANDS ON CONTACT WITH PATIENTS.,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997', '999')) and WRKHLTH2 = '1'",Sample adults aged 18+ years who work or volunteer in a health-care setting,None,None,health care facility; home care; patient contact; work; volunteer; emergency responder; safety personnel,2009 Supplement question,
2017,Sample Adult,AAU,,Direct contact with patients,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Direct contact with patients,2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Direct contact with patients,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Direct contact with patients,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Direct contact with patients,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,APSBPCHK,"Blood pressure checked by doctor/nurse/health professional, past 12 m",,,AAU.500_00.010,,,APSBPCHK,APSBPCHK,"DURING THE PAST 12 MONTHS, have you had your blood pressure checked by a doctor, nurse, or other health professional?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997', '999'))",Sample adults aged 18+ years,None,None,access; source; hypertension; HBP,"2011 Supplement question. In 2014, APSBPCH1 replaced APSBPCHK due to a modification to 	the universe and new ?fill instructions?. Both variables were included on the in-house file but only APSBPCH1 was included on the Public Use file. In 2015, the ?fill i",
2017,Sample Adult,AAU,,"Blood pressure checked by doctor/nurse/health professional, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Blood pressure checked by doctor/nurse/health professional, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Blood pressure checked by doctor/nurse/health professional, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Blood pressure checked by doctor/nurse/health professional, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Blood pressure checked by doctor/nurse/health professional, past 12 m",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,APSCHCHK,"Cholesterol checked by doctor/nurse/health professional, past 12 m",,,AAU.510_00.010,,,APSCHCHK,APSCHCHK,"DURING THE PAST 12 MONTHS, have you had your blood cholesterol checked by a doctor, nurse, or other health professional?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997', '999'))",Sample adults aged 18+ years,None,None,access; source; lipid,"2011 Supplement question.  In 2014, APSCHCH1 replaced APSCHCHK due to a modification to the universe and new ?fill instructions?. Both variables were included on the in-house file but only APSCHCH1 was included on the Public Use file.  In 2015, the ?fill ",
2017,Sample Adult,AAU,,"Cholesterol checked by doctor/nurse/health professional, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Cholesterol checked by doctor/nurse/health professional, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Cholesterol checked by doctor/nurse/health professional, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Cholesterol checked by doctor/nurse/health professional, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Cholesterol checked by doctor/nurse/health professional, past 12 m",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,APSBSCHK,"Fasting test for high blood sugar/diabetes, past 12 m",,,AAU.520_00.010,,,APSBSCHK,APSBSCHK,Have you had a fasting test for high blood sugar or diabetes DURING THE PAST 12 MONTHS?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997', '999'))",Sample adults aged 18+ years,None,None,access; source; high sugar; sugar diabetes; high blood glucose,"2011 Supplement question. In 2014, additional blood pressure and cholesterol screening questions 	were included in the ACN section, and for most sample adults, APSBPCHK and APSCHCHK were not asked directly. As a result, in 2014, APSBSCHK generally followe",
2017,Sample Adult,AAU,,"Fasting test for high blood sugar/diabetes, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Fasting test for high blood sugar/diabetes, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Fasting test for high blood sugar/diabetes, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Fasting test for high blood sugar/diabetes, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Fasting test for high blood sugar/diabetes, past 12 m",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,APSPAP,"Pap smear/test, past 12 m",,,AAU.530_00.010,,,APSPAP,APSPAP,"Have you had a Pap smear or Pap test DURING THE PAST 12 MONTHS?

[A Pap smear or Pap test is a routine test for women in which the doctor examines the cervix, takes a cell sample from the cervix with a small stick or brush, and sends it to the lab.]","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and SEX='2'",Female sample adults aged 18+ years,None,None,access; source; pap test; pap smear,2011 Supplement question,
2017,Sample Adult,AAU,,"Pap smear/test, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Pap smear/test, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Pap smear/test, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Pap smear/test, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Pap smear/test, past 12 m",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,APSMAM,"Mammogram, past 12 m",,,AAU.540_00.010,,,APSMAM,APSMAM,"Have you had a Mammogram DURING THE PAST 12 MONTHS?

[A mammogram is an x-ray of each breast to look for breast cancer.]","ASTATFLG = '1' and (AGE GE '030' and AGE not IN ('997','999')) and SEX='2'",Female sample adults aged 30+ years,None,None,access; source; mammogram; mammography,2011 Supplement question,
2017,Sample Adult,AAU,,"Mammogram, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Mammogram, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Mammogram, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Mammogram, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Mammogram, past 12 m",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,APSCOL,"Test for colon cancer, past 12 m",,,AAU.550_00.010,,,APSCOL,APSCOL,"DURING THE PAST 12 MONTHS, have you had any test done for colon cancer?

[Colon cancer tests include blood stool tests, colonoscopy and sigmoidoscopy.  A blood stool test is a test that may use a special kit at home to determine whether the stool contains","ASTATFLG = '1' and (AGE GE '040' and AGE not IN ('997','999'))",Sample adults aged 40+ years,None,None,access; source; colonoscopy; sigmoidoscopy; stool test; occult test,2011 Supplement question,
2017,Sample Adult,AAU,,"Test for colon cancer, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Test for colon cancer, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Test for colon cancer, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Test for colon cancer, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Test for colon cancer, past 12 m",9,Don?t know,,,,,,,,,,,,,
2017,Sample Adult,AAU,APSDIET,"Doctor/health professional talked to you about diet, past 12 m",,,AAU.560_00.010,,,APSDIET,APSDIET,"DURING THE PAST 12 MONTHS, has a doctor or other health professional talked to you about your diet?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997', '999'))",Sample adults aged 18+ years,None,None,access; source; diet,2011 Supplement question,
2017,Sample Adult,AAU,,"Doctor/health professional talked to you about diet, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Doctor/health professional talked to you about diet, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Doctor/health professional talked to you about diet, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Doctor/health professional talked to you about diet, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Doctor/health professional talked to you about diet, past 12 m",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,APSSMKC,"Doctor/health professional talked to you about smoking, past 12 m",,,AAU.570_00.010,,,APSSMKC,APSSMKC,"DURING THE PAST 12 MONTHS, has a doctor or other health professional talked to you about your smoking?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and SMKNOW IN('1','2')",Sample adults aged 18+ years who currently smoke every day or some days,None,None,access; source; smoke; smoking; cigarettes; tobacco,2011 Supplement question,
2017,Sample Adult,AAU,,"Doctor/health professional talked to you about smoking, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Doctor/health professional talked to you about smoking, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Doctor/health professional talked to you about smoking, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Doctor/health professional talked to you about smoking, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Doctor/health professional talked to you about smoking, past 12 m",9,Don?t know,,,,,,,,,,,,,
